MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
668.915,1008.1341850170542,81945,0.405,0.67,833.74,1153.295534544377,117141,0.465,0.79,794.555,1175.3256931591345,83704,0.285,0.57,846.45,1252.9743732415282,86795,0.23,0.4,805.18,1229.646213347563,87417,0.28,0.49,1014.67,1442.1243392994934,109502,0.275,0.475,873.045,1169.5759808580203,109324,0.305,0.625,625.855,1047.7468658984383,67917,0.295,0.46,0,liad_olier_personal_6_20250307_152833
314.335,432.7705107790964,37343,0.315,0.56,357.4,510.7037595318836,50605,0.44,0.685,355.54,539.1273318985043,46191,0.28,0.495,356.33,552.3715235237964,45967,0.28,0.485,319.1,515.6681491036653,41974,0.295,0.47,334.705,524.5181932021043,42793,0.35,0.44,321.765,522.6705989435411,38737,0.41,0.69,470.93,1024.9575259492462,43826,0.295,0.485,0,liad_olier_personal_6_20250307_152833
253.355,375.51252309343823,30321,0.33,0.58,282.595,406.2758976360769,35677,0.35,0.61,294.315,425.50112220768585,36785,0.315,0.535,294.23,429.8115400963543,38090,0.31,0.53,271.655,407.39177090363523,33320,0.325,0.515,286.495,426.45354377704496,34236,0.32,0.555,210.275,382.20866683004454,23154,0.3,0.63,498.425,1064.4979215573885,36177,0.32,0.505,0,liad_olier_personal_6_20250307_152833
222.815,301.2268497328882,32236,0.315,0.535,172.305,218.98158598384475,29774,0.38,0.565,170.54,208.05040254707512,29835,0.415,0.565,174.99,212.3515246001309,30042,0.385,0.56,161.055,201.77937208743614,26442,0.435,0.55,164.955,202.10980926219293,28400,0.415,0.585,75.86,98.14866275197029,12122,0.39,0.58,115.165,146.18479743119664,18079,0.375,0.555,0,liad_olier_personal_6_20250307_152833
183.085,235.2994156388834,30489,0.38,0.525,193.65,250.8911915552238,32423,0.39,0.55,222.33,304.4453317099804,35213,0.395,0.55,280.495,440.56477957276616,45614,0.44,0.53,483.85,887.9270972326501,78853,0.415,0.55,982.64,1958.541881094198,147378,0.325,0.535,95.155,137.17497949699134,12416,0.38,0.54,131.805,173.77014991073696,21475,0.355,0.505,0,liad_olier_personal_6_20250307_152833
176.405,223.58708594192106,27865,0.355,0.57,201.66,255.47896195186013,32866,0.365,0.57,217.075,277.587130465373,35874,0.365,0.58,242.63,329.20113912318106,39838,0.42,0.55,405.215,606.3430505910001,59088,0.35,0.555,709.72,1298.1635913859238,112439,0.345,0.545,168.01,289.3470580462155,17876,0.275,0.495,146.505,186.86544624408228,21198,0.335,0.54,0,liad_olier_personal_6_20250307_152833
168.535,218.17482668722346,27800,0.475,0.555,193.205,251.38288525673343,31388,0.405,0.535,219.695,291.7140123477102,34923,0.405,0.545,247.405,344.0553371189001,39415,0.395,0.575,347.82,575.8432859728417,57928,0.375,0.555,543.995,1069.5776526274285,89855,0.33,0.55,87.89,112.49217750581593,11584,0.355,0.535,116.315,150.49171073517638,19546,0.41,0.565,0,liad_olier_personal_6_20250307_152833
132.815,166.37053525188887,21718,0.42,0.515,148.775,185.56194383547506,24247,0.385,0.515,163.685,201.55221407863522,25843,0.38,0.495,169.2,208.46872667141227,26321,0.39,0.495,165.665,217.1092927536728,27664,0.39,0.525,160.285,206.23000509140275,26691,0.365,0.53,68.72,85.99412770648935,9417,0.285,0.545,97.03,123.29213275793391,16344,0.365,0.515,0,liad_olier_personal_6_20250307_152833
149.13,185.5870415734892,24110,0.41,0.515,163.79,206.87525226570722,25929,0.405,0.52,168.605,212.2062322364732,27554,0.445,0.53,168.665,208.57544198682643,27951,0.44,0.52,175.115,251.0958084078665,30248,0.41,0.52,181.005,246.9853133285459,30079,0.415,0.54,168.035,277.82482790420295,17453,0.21,0.425,103.94,127.39034500306528,16983,0.415,0.5,0,liad_olier_personal_6_20250307_152833
192.57,245.875232587587,28508,0.305,0.5,182.115,227.07400775958484,27908,0.36,0.5,174.36,219.1986541929489,30109,0.325,0.52,175.885,227.58329244476624,29890,0.345,0.525,172.06,214.88750545343487,25906,0.305,0.52,165.185,205.3418734695873,27704,0.335,0.515,139.265,205.6211929738761,15880,0.285,0.44,152.57,216.79723245466027,20297,0.31,0.48,0,liad_olier_personal_6_20250307_152833
193.005,256.4678634839071,26303,0.31,0.53,209.44,278.26050743862305,29873,0.305,0.52,224.27,296.26412202627574,32412,0.305,0.525,229.535,302.4354228591618,33267,0.305,0.525,208.215,277.3711682925967,29153,0.31,0.525,216.835,285.020095782736,30686,0.305,0.51,238.795,399.6906991662428,20671,0.255,0.405,452.545,710.7830013442921,42726,0.28,0.375,0,liad_olier_personal_6_20250307_152833
